# PROCESSED SYNTHETIC DATASET -- ALS baseline corrected + Savitzky-Golay smoothed
# DEMONSTRATION DATASET. Synthetically generated for portfolio purposes. These values were not measured on any instrument and do not describe a real sample.
wavenumber_cm-1,absorbance_raw,baseline,absorbance_baseline_corrected,absorbance_smoothed,transmittance_raw_percent
1301.0,0.050211,0.026172,0.024039,0.021709,89.0818
1300.0,0.048075,0.026153,0.021922,0.022284,89.5211
1299.0,0.048156,0.026133,0.022023,0.022225,89.5042
1298.0,0.046509,0.026115,0.020394,0.022286,89.8443
1297.0,0.05147,0.026096,0.025374,0.022813,88.8239
1296.0,0.04904,0.026077,0.022963,0.022641,89.3223
1295.0,0.047291,0.026059,0.021232,0.023109,89.6827
1294.0,0.049899,0.026041,0.023858,0.023396,89.1459
1293.0,0.050125,0.026023,0.024102,0.023866,89.0995
1292.0,0.049905,0.026005,0.0239,0.024317,89.1445
1291.0,0.050302,0.025988,0.024314,0.024385,89.0631
1290.0,0.050954,0.02597,0.024984,0.024627,88.9295
1289.0,0.051791,0.025953,0.025838,0.024548,88.7582
1288.0,0.050864,0.025936,0.024928,0.024612,88.948
1287.0,0.045942,0.02592,0.020022,0.024153,89.9617
1286.0,0.052179,0.025903,0.026276,0.023652,88.6791
1285.0,0.050018,0.025887,0.024131,0.022937,89.1215
1284.0,0.048177,0.025871,0.022306,0.02168,89.5
1283.0,0.046103,0.025855,0.020248,0.021738,89.9285
1282.0,0.047809,0.025839,0.02197,0.02203,89.5759
1281.0,0.046244,0.025824,0.02042,0.021905,89.8993
1280.0,0.046571,0.025809,0.020762,0.023018,89.8316
1279.0,0.053628,0.025794,0.027834,0.023923,88.3836
1278.0,0.050018,0.025779,0.024239,0.024453,89.1215
1277.0,0.051109,0.025764,0.025345,0.02392,88.8978
1276.0,0.050041,0.02575,0.024291,0.023758,89.1166
1275.0,0.047171,0.025736,0.021435,0.023362,89.7075
1274.0,0.046828,0.025722,0.021106,0.022522,89.7785
1273.0,0.046351,0.025708,0.020643,0.021705,89.877
1272.0,0.050439,0.025695,0.024744,0.021238,89.035
1271.0,0.048887,0.025682,0.023205,0.021461,89.3538
1270.0,0.046194,0.025669,0.020525,0.022949,89.9095
1269.0,0.044309,0.025656,0.018653,0.023475,90.3008
1268.0,0.052108,0.025643,0.026465,0.024254,88.6936
1267.0,0.052168,0.025631,0.026537,0.024444,88.6813
1266.0,0.054039,0.025619,0.02842,0.024823,88.3001
1265.0,0.047306,0.025607,0.021699,0.025388,89.6797
1264.0,0.0514,0.025596,0.025804,0.02503,88.8382
1263.0,0.048113,0.025585,0.022528,0.023905,89.5131
1262.0,0.048609,0.025573,0.023036,0.023284,89.411
1261.0,0.050765,0.025563,0.025202,0.023839,88.9682
1260.0,0.048162,0.025552,0.02261,0.024018,89.5032
1259.0,0.049728,0.025542,0.024186,0.023167,89.181
1258.0,0.048795,0.025532,0.023263,0.023389,89.3728
1257.0,0.051633,0.025522,0.026111,0.022915,88.7906
1256.0,0.043288,0.025512,0.017776,0.022319,90.5131
1255.0,0.047815,0.025503,0.022312,0.022078,89.5746
1254.0,0.049886,0.025494,0.024392,0.021815,89.1486
1253.0,0.046447,0.025485,0.020962,0.02253,89.8572
1252.0,0.047796,0.025476,0.02232,0.023149,89.5786
1251.0,0.048986,0.025468,0.023518,0.024579,89.3335
1250.0,0.051166,0.02546,0.025706,0.02439,88.8862
1249.0,0.052331,0.025452,0.026879,0.023907,88.6481
1248.0,0.048747,0.025444,0.023303,0.023793,89.3826
1247.0,0.048844,0.025437,0.023407,0.023484,89.3627
1246.0,0.046382,0.02543,0.020952,0.023257,89.8707
1245.0,0.046615,0.025423,0.021192,0.023389,89.8224
1244.0,0.050308,0.025417,0.024891,0.023593,89.0619
1243.0,0.051734,0.025411,0.026323,0.02412,88.77
1242.0,0.050798,0.025405,0.025393,0.024523,88.9615
1241.0,0.050764,0.025399,0.025365,0.025277,88.9685
1240.0,0.048219,0.025394,0.022825,0.02524,89.4913
1239.0,0.049734,0.025388,0.024346,0.025272,89.1797
1238.0,0.051737,0.025384,0.026353,0.025164,88.7693
1237.0,0.052066,0.025379,0.026687,0.025343,88.7022
1236.0,0.050146,0.025375,0.024771,0.025718,89.0951
1235.0,0.052207,0.025371,0.026836,0.025701,88.6734
1234.0,0.048629,0.025367,0.023262,0.024833,89.4069
1233.0,0.05059,0.025363,0.025227,0.024105,89.0041
1232.0,0.050307,0.02536,0.024947,0.023984,89.0621
1231.0,0.047279,0.025357,0.021922,0.0242,89.6852
1230.0,0.04845,0.025355,0.023095,0.024028,89.4437
1229.0,0.05114,0.025352,0.025788,0.024698,88.8914
1228.0,0.051677,0.02535,0.026327,0.024996,88.7817
1227.0,0.050485,0.025349,0.025136,0.025266,89.0257
1226.0,0.049865,0.025347,0.024518,0.02587,89.1527
1225.0,0.052368,0.025346,0.027022,0.02571,88.6405
1224.0,0.050551,0.025345,0.025206,0.02546,89.0122
1223.0,0.049778,0.025345,0.024433,0.025502,89.1707
1222.0,0.051935,0.025344,0.026591,0.025412,88.7289
1221.0,0.050032,0.025345,0.024687,0.02554,89.1186
1220.0,0.051,0.025345,0.025655,0.024917,88.92
1219.0,0.050385,0.025346,0.025039,0.024862,89.0461
1218.0,0.049365,0.025347,0.024018,0.024746,89.2554
1217.0,0.05098,0.025348,0.025632,0.024511,88.9243
1216.0,0.047569,0.025349,0.02222,0.024513,89.6254
1215.0,0.050909,0.025351,0.025558,0.024354,88.9387
1214.0,0.050287,0.025353,0.024934,0.024121,89.0663
1213.0,0.049698,0.025356,0.024342,0.024178,89.1872
1212.0,0.048999,0.025359,0.02364,0.024263,89.3307
1211.0,0.049435,0.025362,0.024073,0.024732,89.2411
1210.0,0.049011,0.025365,0.023646,0.024592,89.3283
1209.0,0.051523,0.025369,0.026154,0.024742,88.8132
1208.0,0.050886,0.025373,0.025513,0.02451,88.9435
1207.0,0.050272,0.025378,0.024894,0.024842,89.0693
1206.0,0.049345,0.025382,0.023963,0.025025,89.2597
1205.0,0.049046,0.025387,0.023659,0.024572,89.3211
1204.0,0.049017,0.025393,0.023624,0.024044,89.3271
1203.0,0.052573,0.025399,0.027174,0.024025,88.5986
1202.0,0.048779,0.025405,0.023374,0.023757,89.376
1201.0,0.046765,0.025411,0.021354,0.023623,89.7915
1200.0,0.049904,0.025418,0.024486,0.02374,89.1448
1199.0,0.049519,0.025425,0.024094,0.023855,89.2238
1198.0,0.048206,0.025432,0.022774,0.024037,89.4941
1197.0,0.050725,0.02544,0.025285,0.024684,88.9764
1196.0,0.051652,0.025448,0.026204,0.02506,88.7867
1195.0,0.050501,0.025456,0.025045,0.024678,89.0223
1194.0,0.050457,0.025465,0.024992,0.025147,89.0313
1193.0,0.049342,0.025474,0.023868,0.025288,89.2603
1192.0,0.050709,0.025484,0.025225,0.025328,88.9798
1191.0,0.050328,0.025493,0.024835,0.025315,89.0578
1190.0,0.053419,0.025503,0.027916,0.025303,88.4262
1189.0,0.050169,0.025514,0.024655,0.025809,89.0904
1188.0,0.051818,0.025525,0.026293,0.025872,88.7529
1187.0,0.049701,0.025536,0.024165,0.025808,89.1864
1186.0,0.05105,0.025548,0.025502,0.025815,88.9099
1185.0,0.053551,0.025559,0.027992,0.025103,88.3993
1184.0,0.04934,0.025572,0.023768,0.025413,89.2607
1183.0,0.051525,0.025584,0.025941,0.025422,88.8127
1182.0,0.050193,0.025597,0.024596,0.025013,89.0855
1181.0,0.048811,0.025611,0.0232,0.024795,89.3695
1180.0,0.05293,0.025624,0.027306,0.024493,88.5258
1179.0,0.050059,0.025638,0.024421,0.02497,89.1129
1178.0,0.048208,0.025653,0.022555,0.024709,89.4936
1177.0,0.05286,0.025668,0.027192,0.025421,88.5401
1176.0,0.050104,0.025683,0.024421,0.025474,89.1038
1175.0,0.051818,0.025698,0.02612,0.024762,88.7528
1174.0,0.050618,0.025714,0.024904,0.025324,88.9984
1173.0,0.053331,0.02573,0.027601,0.026135,88.4442
1172.0,0.048436,0.025747,0.022689,0.025984,89.4466
1171.0,0.05081,0.025764,0.025046,0.026297,88.959
1170.0,0.055742,0.025782,0.02996,0.02622,87.9545
1169.0,0.053789,0.025799,0.02799,0.026395,88.351
1168.0,0.049431,0.025818,0.023613,0.026126,89.2419
1167.0,0.051234,0.025836,0.025398,0.026084,88.8721
1166.0,0.05155,0.025855,0.025695,0.025144,88.8076
1165.0,0.051291,0.025875,0.025416,0.024046,88.8605
1164.0,0.049726,0.025894,0.023832,0.024506,89.1814
1163.0,0.04991,0.025914,0.023996,0.025479,89.1436
1162.0,0.050616,0.025935,0.024681,0.025317,88.9987
1161.0,0.051504,0.025956,0.025548,0.025787,88.8171
1160.0,0.054948,0.025977,0.028971,0.025275,88.1154
1159.0,0.052159,0.025999,0.02616,0.025336,88.6832
1158.0,0.048682,0.026021,0.022661,0.025364,89.396
1157.0,0.051901,0.026044,0.025857,0.025016,88.7358
1156.0,0.0472,0.026066,0.021134,0.025093,89.7015
1155.0,0.054666,0.02609,0.028576,0.025486,88.1728
1154.0,0.053178,0.026114,0.027064,0.026787,88.4753
1153.0,0.052407,0.026138,0.026269,0.027903,88.6325
1152.0,0.055843,0.026162,0.029681,0.027645,87.9341
1151.0,0.054925,0.026187,0.028738,0.028363,88.12
1150.0,0.054252,0.026213,0.028039,0.027667,88.2567
1149.0,0.052545,0.026238,0.026307,0.027704,88.6043
1148.0,0.051435,0.026265,0.02517,0.027498,88.8311
1147.0,0.056997,0.026291,0.030706,0.027191,87.7006
1146.0,0.052353,0.026318,0.026035,0.027364,88.6435
1145.0,0.053865,0.026346,0.027519,0.027282,88.3355
1144.0,0.053835,0.026374,0.027461,0.027704,88.3415
1143.0,0.054389,0.026402,0.027987,0.02749,88.2288
1142.0,0.0533,0.026431,0.026869,0.026929,88.4504
1141.0,0.052821,0.02646,0.026361,0.027368,88.5481
1140.0,0.05546,0.026489,0.028971,0.027236,88.0117
1139.0,0.052157,0.026519,0.025638,0.027202,88.6834
1138.0,0.054334,0.02655,0.027784,0.027262,88.2401
1137.0,0.054799,0.026581,0.028218,0.027636,88.1457
1136.0,0.054139,0.026612,0.027527,0.028018,88.2796
1135.0,0.054711,0.026644,0.028067,0.028584,88.1636
1134.0,0.05598,0.026676,0.029304,0.029574,87.9063
1133.0,0.057057,0.026709,0.030348,0.02993,87.6885
1132.0,0.057698,0.026742,0.030956,0.030797,87.5592
1131.0,0.058744,0.026776,0.031968,0.031374,87.3486
1130.0,0.057651,0.02681,0.030841,0.031246,87.5687
1129.0,0.057839,0.026844,0.030995,0.03081,87.5308
1128.0,0.059275,0.026879,0.032396,0.0308,87.2419
1127.0,0.056082,0.026914,0.029168,0.030574,87.8857
1126.0,0.056073,0.02695,0.029123,0.031025,87.8874
1125.0,0.058511,0.026986,0.031525,0.030969,87.3956
1124.0,0.060821,0.027023,0.033798,0.032374,86.9319
1123.0,0.058876,0.02706,0.031816,0.033056,87.3221
1122.0,0.062232,0.027098,0.035134,0.033784,86.65
1121.0,0.059199,0.027136,0.032063,0.034728,87.2571
1120.0,0.067223,0.027175,0.040048,0.034712,85.6597
1119.0,0.057882,0.027214,0.030668,0.034815,87.5221
1118.0,0.061819,0.027253,0.034566,0.035387,86.7323
1117.0,0.064915,0.027293,0.037622,0.034456,86.1163
1116.0,0.059663,0.027334,0.032329,0.034377,87.1639
1115.0,0.062577,0.027374,0.035203,0.033388,86.581
1114.0,0.06143,0.027416,0.034014,0.033281,86.81
1113.0,0.05697,0.027458,0.029512,0.033004,87.7061
1112.0,0.063031,0.0275,0.035531,0.033432,86.4907
1111.0,0.059565,0.027543,0.032022,0.034628,87.1836
1110.0,0.061516,0.027586,0.03393,0.03464,86.7928
1109.0,0.067768,0.02763,0.040138,0.035651,85.5523
1108.0,0.064314,0.027674,0.03664,0.03625,86.2355
1107.0,0.062674,0.027719,0.034955,0.035852,86.5617
1106.0,0.061411,0.027764,0.033647,0.036489,86.8139
1105.0,0.066107,0.02781,0.038297,0.036135,85.8802
1104.0,0.062769,0.027856,0.034913,0.036357,86.5429
1103.0,0.065284,0.027903,0.037381,0.037558,86.0431
1102.0,0.067427,0.02795,0.039477,0.03812,85.6195
1101.0,0.065489,0.027998,0.037491,0.038296,86.0024
1100.0,0.069234,0.028046,0.041188,0.038062,85.2641
1099.0,0.065752,0.028095,0.037657,0.039215,85.9504
1098.0,0.064801,0.028144,0.036657,0.039127,86.1387
1097.0,0.067537,0.028194,0.039343,0.040095,85.5978
1096.0,0.069851,0.028244,0.041607,0.040588,85.1431
1095.0,0.07242,0.028295,0.044125,0.040705,84.6409
1094.0,0.067593,0.028346,0.039247,0.041587,85.5869
1093.0,0.073166,0.028398,0.044768,0.041983,84.4956
1092.0,0.06668,0.028451,0.038229,0.042341,85.767
1091.0,0.071033,0.028503,0.04253,0.043135,84.9115
1090.0,0.072829,0.028557,0.044272,0.043573,84.5612
1089.0,0.07313,0.028611,0.044519,0.044088,84.5026
1088.0,0.075181,0.028665,0.046516,0.043441,84.1044
1087.0,0.073474,0.02872,0.044754,0.043375,84.4357
1086.0,0.068968,0.028775,0.040193,0.042817,85.3164
1085.0,0.069726,0.028831,0.040895,0.043072,85.1675
1084.0,0.070715,0.028888,0.041827,0.043882,84.9738
1083.0,0.073678,0.028945,0.044733,0.043712,84.3959
1082.0,0.077607,0.029003,0.048604,0.045276,83.6359
1081.0,0.077138,0.029061,0.048077,0.047033,83.7263
1080.0,0.074978,0.029119,0.045859,0.046742,84.1438
1079.0,0.071683,0.029178,0.042505,0.046815,84.7847
1078.0,0.080933,0.029238,0.051695,0.046323,82.9978
1077.0,0.074696,0.029298,0.045398,0.045747,84.1984
1076.0,0.071041,0.029359,0.041682,0.04654,84.9099
1075.0,0.079528,0.029421,0.050107,0.046864,83.2668
1074.0,0.075706,0.029483,0.046223,0.047035,84.0028
1073.0,0.077199,0.029545,0.047654,0.047475,83.7145
1072.0,0.079942,0.029608,0.050334,0.048344,83.1876
1071.0,0.074801,0.029672,0.045129,0.049029,84.178
1070.0,0.07936,0.029736,0.049624,0.047773,83.2991
1069.0,0.081511,0.029801,0.05171,0.048031,82.8875
1068.0,0.07395,0.029866,0.044084,0.047948,84.3432
1067.0,0.078962,0.029932,0.04903,0.047902,83.3755
1066.0,0.07447,0.029998,0.044472,0.048201,84.2423
1065.0,0.081112,0.030065,0.051047,0.047654,82.9636
1064.0,0.079052,0.030133,0.048919,0.047662,83.3581
1063.0,0.077922,0.030201,0.047721,0.048076,83.5754
1062.0,0.077558,0.030269,0.047289,0.048433,83.6455
1061.0,0.078284,0.030339,0.047945,0.048848,83.5057
1060.0,0.079056,0.030408,0.048648,0.04912,83.3573
1059.0,0.079782,0.030479,0.049303,0.049483,83.2181
1058.0,0.084152,0.03055,0.053602,0.049767,82.3849
1057.0,0.078738,0.030621,0.048117,0.050068,83.4184
1056.0,0.082553,0.030694,0.051859,0.050412,82.6888
1055.0,0.077256,0.030766,0.04649,0.050215,83.7035
1054.0,0.081569,0.03084,0.050729,0.050129,82.8765
1053.0,0.082534,0.030914,0.05162,0.049589,82.6924
1052.0,0.082039,0.030988,0.051051,0.049889,82.7867
1051.0,0.079581,0.031063,0.048518,0.050038,83.2567
1050.0,0.081934,0.031139,0.050795,0.051332,82.8068
1049.0,0.080329,0.031215,0.049114,0.05128,83.1134
1048.0,0.083736,0.031292,0.052444,0.051842,82.4639
1047.0,0.086125,0.03137,0.054755,0.052043,82.0115
1046.0,0.085377,0.031448,0.053929,0.052263,82.1529
1045.0,0.081262,0.031527,0.049735,0.052141,82.935
1044.0,0.083692,0.031606,0.052086,0.051777,82.4722
1043.0,0.080894,0.031686,0.049208,0.051169,83.0053
1042.0,0.083747,0.031766,0.051981,0.050996,82.4619
1041.0,0.083884,0.031848,0.052036,0.051115,82.4358
1040.0,0.08229,0.031929,0.050361,0.051744,82.739
1039.0,0.084739,0.032012,0.052727,0.051772,82.2736
1038.0,0.083759,0.032095,0.051664,0.050987,82.4595
1037.0,0.082448,0.032179,0.050269,0.05077,82.7089
1036.0,0.083834,0.032263,0.051571,0.050578,82.4453
1035.0,0.081093,0.032348,0.048745,0.050394,82.9674
1034.0,0.078941,0.032433,0.046508,0.049194,83.3794
1033.0,0.086931,0.03252,0.054411,0.048958,81.8595
1032.0,0.080266,0.032607,0.047659,0.048708,83.1255
1031.0,0.080078,0.032694,0.047384,0.048017,83.1614
1030.0,0.078307,0.032782,0.045525,0.048541,83.5012
1029.0,0.083435,0.032871,0.050564,0.04781,82.521
1028.0,0.08025,0.03296,0.04729,0.047386,83.1286
1027.0,0.080183,0.03305,0.047133,0.048237,83.1414
1026.0,0.083755,0.033141,0.050614,0.048595,82.4602
1025.0,0.077509,0.033232,0.044277,0.048277,83.6548
1024.0,0.084597,0.033324,0.051273,0.046934,82.3007
1023.0,0.080222,0.033417,0.046805,0.046498,83.1339
1022.0,0.079619,0.03351,0.046109,0.045975,83.2495
1021.0,0.076367,0.033604,0.042763,0.045844,83.875
1020.0,0.077606,0.033699,0.043907,0.045935,83.6361
1019.0,0.081266,0.033794,0.047472,0.044912,82.9343
1018.0,0.081441,0.03389,0.047551,0.045653,82.9008
1017.0,0.081069,0.033987,0.047082,0.04647,82.9718
1016.0,0.077233,0.034084,0.043149,0.046733,83.7079
1015.0,0.079479,0.034182,0.045297,0.046152,83.2762
1014.0,0.082883,0.034281,0.048602,0.044652,82.626
1013.0,0.079891,0.03438,0.045511,0.043663,83.1972
1012.0,0.075579,0.03448,0.041099,0.043754,84.0273
1011.0,0.076333,0.034581,0.041752,0.043568,83.8817
1010.0,0.074996,0.034682,0.040314,0.042546,84.1403
1009.0,0.079263,0.034785,0.044478,0.041817,83.3176
1008.0,0.080575,0.034887,0.045688,0.041723,83.0663
1007.0,0.074075,0.034991,0.039084,0.041807,84.3188
1006.0,0.074763,0.035095,0.039668,0.040595,84.1855
1005.0,0.075562,0.0352,0.040362,0.039799,84.0307
1004.0,0.074131,0.035305,0.038826,0.038758,84.3081
1003.0,0.074267,0.035412,0.038855,0.038592,84.2816
1002.0,0.0715,0.035518,0.035982,0.03893,84.8203
1001.0,0.076468,0.035626,0.040842,0.038638,83.8556
1000.0,0.074617,0.035735,0.038882,0.038171,84.2137
999.0,0.074148,0.035844,0.038304,0.037346,84.3047
998.0,0.071984,0.035953,0.036031,0.0369,84.7259
997.0,0.071994,0.036064,0.03593,0.036273,84.724
996.0,0.070172,0.036175,0.033997,0.03472,85.0801
995.0,0.06949,0.036287,0.033203,0.03384,85.2139
994.0,0.072724,0.0364,0.036324,0.033099,84.5817
993.0,0.068486,0.036513,0.031973,0.033213,85.411
992.0,0.0678,0.036627,0.031173,0.033183,85.546
991.0,0.069606,0.036742,0.032864,0.033564,85.1911
990.0,0.070959,0.036858,0.034101,0.033115,84.926
989.0,0.072643,0.036974,0.035669,0.033037,84.5975
988.0,0.069564,0.037091,0.032473,0.03341,85.1994
987.0,0.069975,0.037209,0.032766,0.032872,85.1187
986.0,0.067136,0.037327,0.029809,0.032487,85.677
985.0,0.071486,0.037446,0.03404,0.031366,84.8231
984.0,0.067901,0.037566,0.030335,0.030362,85.5262
983.0,0.067181,0.037687,0.029494,0.029938,85.6682
982.0,0.069193,0.037809,0.031384,0.029687,85.2721
981.0,0.063901,0.037931,0.02597,0.029475,86.3175
980.0,0.06745,0.038054,0.029396,0.029114,85.6151
979.0,0.068478,0.038178,0.0303,0.029404,85.4125
978.0,0.06914,0.038302,0.030838,0.029748,85.2825
977.0,0.067183,0.038427,0.028756,0.029768,85.6677
976.0,0.068594,0.038553,0.030041,0.029308,85.3898
975.0,0.067212,0.03868,0.028532,0.028232,85.662
974.0,0.068006,0.038808,0.029198,0.02787,85.5056
973.0,0.064663,0.038936,0.025727,0.027797,86.1663
972.0,0.063384,0.039065,0.024319,0.027648,86.4204
971.0,0.068889,0.039195,0.029694,0.027572,85.3317
970.0,0.069095,0.039326,0.029769,0.02721,85.2913
969.0,0.066602,0.039457,0.027145,0.02705,85.7823
968.0,0.064654,0.03959,0.025064,0.026069,86.168
967.0,0.065782,0.039723,0.026059,0.025319,85.9444
966.0,0.062174,0.039856,0.022318,0.023951,86.6615
965.0,0.064253,0.039991,0.024262,0.023388,86.2477
964.0,0.059988,0.040126,0.019862,0.023003,87.0987
963.0,0.066807,0.040263,0.026544,0.022616,85.7418
962.0,0.06259,0.0404,0.02219,0.022314,86.5785
961.0,0.06274,0.040537,0.022203,0.022715,86.5485
960.0,0.061518,0.040676,0.020842,0.022387,86.7924
959.0,0.062976,0.040815,0.022161,0.021949,86.5016
958.0,0.063989,0.040956,0.023033,0.021851,86.3
957.0,0.063827,0.041097,0.02273,0.022149,86.3323
956.0,0.061059,0.041238,0.019821,0.021259,86.8843
955.0,0.062205,0.041381,0.020824,0.021103,86.6553
954.0,0.066574,0.041524,0.02505,0.021363,85.7879
953.0,0.058758,0.041669,0.017089,0.021236,87.3458
952.0,0.060172,0.041814,0.018358,0.021309,87.0619
951.0,0.066977,0.04196,0.025017,0.020044,85.7083
950.0,0.064674,0.042106,0.022568,0.019187,86.164
949.0,0.05884,0.042254,0.016586,0.018758,87.3293
948.0,0.05934,0.042402,0.016938,0.01941,87.2288
947.0,0.055698,0.042552,0.013146,0.018245,87.9633
946.0,0.065715,0.042702,0.023013,0.017423,85.9577
945.0,0.062872,0.042853,0.020019,0.017907,86.5223
944.0,0.060591,0.043004,0.017587,0.017918,86.9779
943.0,0.057411,0.043157,0.014254,0.017198,87.6171
942.0,0.062308,0.04331,0.018998,0.01696,86.6348
941.0,0.059359,0.043465,0.015894,0.015488,87.225
940.0,0.056447,0.04362,0.012827,0.01598,87.8119
939.0,0.060578,0.043776,0.016802,0.016652,86.9806
938.0,0.062785,0.043933,0.018852,0.016721,86.5395
937.0,0.059919,0.04409,0.015829,0.016652,87.1126
936.0,0.063251,0.044249,0.019002,0.016623,86.4467
935.0,0.060424,0.044408,0.016016,0.016781,87.0114
934.0,0.058823,0.044569,0.014254,0.016644,87.3328
933.0,0.062286,0.04473,0.017556,0.016751,86.639
932.0,0.059283,0.044892,0.014391,0.016497,87.2403
931.0,0.064607,0.045055,0.019552,0.016135,86.1773
930.0,0.063318,0.045218,0.0181,0.016606,86.4334
929.0,0.060297,0.045383,0.014914,0.01625,87.0368
928.0,0.058527,0.045549,0.012978,0.016001,87.3923
927.0,0.063272,0.045715,0.017557,0.016175,86.4427
926.0,0.062667,0.045882,0.016785,0.016104,86.5632
925.0,0.060452,0.046051,0.014401,0.016231,87.0058
924.0,0.064923,0.04622,0.018703,0.016567,86.1146
923.0,0.062639,0.04639,0.016249,0.016154,86.5686
922.0,0.062383,0.046561,0.015822,0.014518,86.6198
921.0,0.058631,0.046732,0.011899,0.013335,87.3714
920.0,0.060492,0.046905,0.013587,0.012988,86.9978
919.0,0.05764,0.047079,0.010561,0.01153,87.571
918.0,0.05707,0.047253,0.009817,0.011839,87.686
917.0,0.060712,0.047428,0.013284,0.01235,86.9537
916.0,0.063122,0.047605,0.015517,0.013339,86.4725
915.0,0.058397,0.047782,0.010615,0.013924,87.4184
914.0,0.065863,0.04796,0.017903,0.014675,85.9285
913.0,0.06245,0.048139,0.014311,0.015127,86.6064
912.0,0.062912,0.048319,0.014593,0.014516,86.5143
911.0,0.06235,0.0485,0.01385,0.013812,86.6263
910.0,0.062216,0.048682,0.013534,0.01324,86.653
909.0,0.062559,0.048864,0.013695,0.013025,86.5846
908.0,0.059312,0.049048,0.010264,0.01262,87.2344
907.0,0.06116,0.049233,0.011927,0.012389,86.8639
906.0,0.062913,0.049418,0.013495,0.012629,86.5142
905.0,0.066504,0.049605,0.016899,0.013151,85.8017
904.0,0.0576,0.049792,0.007808,0.013365,87.5789
903.0,0.065427,0.049981,0.015446,0.013787,86.0148
902.0,0.064917,0.05017,0.014747,0.01311,86.1158
901.0,0.063958,0.05036,0.013598,0.013002,86.3062
900.0,0.061643,0.050551,0.011092,0.012411,86.7676
899.0,0.063227,0.050743,0.012484,0.013074,86.4516
898.0,0.061802,0.050937,0.010865,0.011835,86.7356
897.0,0.065425,0.051131,0.014294,0.01142,86.0151
896.0,0.060952,0.051326,0.009626,0.011463,86.9056
895.0,0.064804,0.051522,0.013282,0.011873,86.1382
894.0,0.06064,0.051719,0.008921,0.011436,86.9681
893.0,0.063259,0.051917,0.011342,0.010783,86.4451
892.0,0.064514,0.052115,0.012399,0.009396,86.1958
891.0,0.063183,0.052315,0.010868,0.010155,86.4604
890.0,0.059457,0.052516,0.006941,0.01035,87.2053
889.0,0.06089,0.052718,0.008172,0.010737,86.9181
888.0,0.063502,0.052921,0.010581,0.010973,86.3968
887.0,0.071013,0.053125,0.017888,0.011085,84.9154
886.0,0.063712,0.053329,0.010383,0.011525,86.3552
885.0,0.063097,0.053535,0.009562,0.011866,86.4774
884.0,0.066141,0.053742,0.012399,0.011282,85.8734
883.0,0.06318,0.05395,0.00923,0.01108,86.4609
882.0,0.065454,0.054158,0.011296,0.010475,86.0094
881.0,0.065759,0.054368,0.011391,0.012342,85.9491
880.0,0.066643,0.054579,0.012064,0.01302,85.7743
879.0,0.069677,0.054791,0.014886,0.012233,85.1771
878.0,0.066287,0.055003,0.011284,0.011885,85.8446
877.0,0.070733,0.055217,0.015516,0.01081,84.9704
876.0,0.062077,0.055432,0.006645,0.010052,86.6809
875.0,0.060348,0.055648,0.0047,0.008919,87.0266
874.0,0.06595,0.055864,0.010086,0.008139,85.9112
873.0,0.064931,0.056082,0.008849,0.008304,86.1131
872.0,0.066051,0.056301,0.00975,0.008351,85.8912
871.0,0.064365,0.056521,0.007844,0.009448,86.2254
870.0,0.067137,0.056742,0.010395,0.009952,85.6767
869.0,0.067034,0.056964,0.01007,0.009438,85.697
868.0,0.066369,0.057187,0.009182,0.00974,85.8284
867.0,0.066696,0.057411,0.009285,0.009479,85.7638
866.0,0.068105,0.057636,0.010469,0.009308,85.486
865.0,0.06566,0.057862,0.007798,0.008926,85.9685
864.0,0.067818,0.058089,0.009729,0.00876,85.5426
863.0,0.065247,0.058317,0.00693,0.008365,86.0504
862.0,0.067179,0.058546,0.008633,0.008458,85.6684
861.0,0.067533,0.058776,0.008757,0.007584,85.5987
860.0,0.066213,0.059008,0.007205,0.007195,85.8593
859.0,0.065956,0.05924,0.006716,0.006942,85.9101
858.0,0.067914,0.059474,0.00844,0.007067,85.5237
857.0,0.062497,0.059708,0.002789,0.007302,86.597
856.0,0.068705,0.059944,0.008761,0.007655,85.3679
855.0,0.069787,0.06018,0.009607,0.007668,85.1555
854.0,0.068599,0.060418,0.008181,0.007709,85.3889
853.0,0.069812,0.060657,0.009155,0.007773,85.1507
852.0,0.06685,0.060896,0.005954,0.008257,85.7334
851.0,0.066292,0.061137,0.005155,0.006929,85.8436
850.0,0.069533,0.061379,0.008154,0.006544,85.2054
849.0,0.069102,0.061622,0.00748,0.005976,85.29
848.0,0.067945,0.061866,0.006079,0.005372,85.5174
847.0,0.064935,0.062112,0.002823,0.005502,86.1123
846.0,0.069107,0.062358,0.006749,0.00585,85.2889
845.0,0.066094,0.062605,0.003489,0.005922,85.8828
844.0,0.06914,0.062854,0.006286,0.005578,85.2826
843.0,0.071185,0.063103,0.008082,0.005427,84.8819
842.0,0.070727,0.063354,0.007373,0.005168,84.9715
841.0,0.066756,0.063606,0.00315,0.004746,85.752
840.0,0.064173,0.063859,0.000314,0.004406,86.2634
839.0,0.068668,0.064113,0.004555,0.0032,85.3753
838.0,0.068675,0.064368,0.004307,0.00317,85.3739
837.0,0.069895,0.064624,0.005271,0.003312,85.1344
836.0,0.066655,0.064881,0.001774,0.004586,85.7718
835.0,0.068626,0.06514,0.003486,0.004982,85.3836
834.0,0.073235,0.065399,0.007836,0.005044,84.4822
