# ============================================================
# FTIR (ATR, 4000-400 cm-1) -- SYNTHETIC DEMONSTRATION DATASET
# ============================================================
# DEMONSTRATION DATASET. Synthetically generated for portfolio purposes. These values were not measured on any instrument and do not describe a real sample.
#
# This file was produced by scripts/generate_synthetic_datasets.py
# for a data-analysis PORTFOLIO project. It is NOT an instrument
# export and must not be cited as experimental evidence.
#
# Hypothetical sample : Fe3O4 (magnetite), cubic inverse spinel, space group Fd-3m (No. 227)
# Random seed         : 20240517
#
# Generative model:
#   - Gaussian/Lorentzian absorbance bands -> transmittance
#   - bands: 3396 nu(O-H), 1628 delta(H-O-H), 1045 surface Fe-OH,
#   -        571 + 441 nu(Fe-O) spinel lattice modes
#   - 2341 cm-1 band is a DELIBERATE atmospheric CO2 artefact
#   - no C-H / C=O bands: design assumes NO capping agent
#   - curved baseline drift + wavenumber-dependent detector noise
# ============================================================
wavenumber_cm-1,transmittance_percent,absorbance
1310.0,89.4855,0.048247
1309.0,89.3092,0.049104
1308.0,89.3277,0.049014
1307.0,88.974,0.050737
1306.0,89.1652,0.049805
1305.0,89.6359,0.047518
1304.0,89.5539,0.047916
1303.0,89.2009,0.049631
1302.0,90.1096,0.045229
1301.0,89.0818,0.050211
1300.0,89.5211,0.048075
1299.0,89.5042,0.048156
1298.0,89.8443,0.046509
1297.0,88.8239,0.05147
1296.0,89.3223,0.04904
1295.0,89.6827,0.047291
1294.0,89.1459,0.049899
1293.0,89.0995,0.050125
1292.0,89.1445,0.049905
1291.0,89.0631,0.050302
1290.0,88.9295,0.050954
1289.0,88.7582,0.051791
1288.0,88.948,0.050864
1287.0,89.9617,0.045942
1286.0,88.6791,0.052179
1285.0,89.1215,0.050018
1284.0,89.5,0.048177
1283.0,89.9285,0.046103
1282.0,89.5759,0.047809
1281.0,89.8993,0.046244
1280.0,89.8316,0.046571
1279.0,88.3836,0.053628
1278.0,89.1215,0.050018
1277.0,88.8978,0.051109
1276.0,89.1166,0.050041
1275.0,89.7075,0.047171
1274.0,89.7785,0.046828
1273.0,89.877,0.046351
1272.0,89.035,0.050439
1271.0,89.3538,0.048887
1270.0,89.9095,0.046194
1269.0,90.3008,0.044309
1268.0,88.6936,0.052108
1267.0,88.6813,0.052168
1266.0,88.3001,0.054039
1265.0,89.6797,0.047306
1264.0,88.8382,0.0514
1263.0,89.5131,0.048113
1262.0,89.411,0.048609
1261.0,88.9682,0.050765
1260.0,89.5032,0.048162
1259.0,89.181,0.049728
1258.0,89.3728,0.048795
1257.0,88.7906,0.051633
1256.0,90.5131,0.043288
1255.0,89.5746,0.047815
1254.0,89.1486,0.049886
1253.0,89.8572,0.046447
1252.0,89.5786,0.047796
1251.0,89.3335,0.048986
1250.0,88.8862,0.051166
1249.0,88.6481,0.052331
1248.0,89.3826,0.048747
1247.0,89.3627,0.048844
1246.0,89.8707,0.046382
1245.0,89.8224,0.046615
1244.0,89.0619,0.050308
1243.0,88.77,0.051734
1242.0,88.9615,0.050798
1241.0,88.9685,0.050764
1240.0,89.4913,0.048219
1239.0,89.1797,0.049734
1238.0,88.7693,0.051737
1237.0,88.7022,0.052066
1236.0,89.0951,0.050146
1235.0,88.6734,0.052207
1234.0,89.4069,0.048629
1233.0,89.0041,0.05059
1232.0,89.0621,0.050307
1231.0,89.6852,0.047279
1230.0,89.4437,0.04845
1229.0,88.8914,0.05114
1228.0,88.7817,0.051677
1227.0,89.0257,0.050485
1226.0,89.1527,0.049865
1225.0,88.6405,0.052368
1224.0,89.0122,0.050551
1223.0,89.1707,0.049778
1222.0,88.7289,0.051935
1221.0,89.1186,0.050032
1220.0,88.92,0.051
1219.0,89.0461,0.050385
1218.0,89.2554,0.049365
1217.0,88.9243,0.05098
1216.0,89.6254,0.047569
1215.0,88.9387,0.050909
1214.0,89.0663,0.050287
1213.0,89.1872,0.049698
1212.0,89.3307,0.048999
1211.0,89.2411,0.049435
1210.0,89.3283,0.049011
1209.0,88.8132,0.051523
1208.0,88.9435,0.050886
1207.0,89.0693,0.050272
1206.0,89.2597,0.049345
1205.0,89.3211,0.049046
1204.0,89.3271,0.049017
1203.0,88.5986,0.052573
1202.0,89.376,0.048779
1201.0,89.7915,0.046765
1200.0,89.1448,0.049904
1199.0,89.2238,0.049519
1198.0,89.4941,0.048206
1197.0,88.9764,0.050725
1196.0,88.7867,0.051652
1195.0,89.0223,0.050501
1194.0,89.0313,0.050457
1193.0,89.2603,0.049342
1192.0,88.9798,0.050709
1191.0,89.0578,0.050328
1190.0,88.4262,0.053419
1189.0,89.0904,0.050169
1188.0,88.7529,0.051818
1187.0,89.1864,0.049701
1186.0,88.9099,0.05105
1185.0,88.3993,0.053551
1184.0,89.2607,0.04934
1183.0,88.8127,0.051525
1182.0,89.0855,0.050193
1181.0,89.3695,0.048811
1180.0,88.5258,0.05293
1179.0,89.1129,0.050059
1178.0,89.4936,0.048208
1177.0,88.5401,0.05286
1176.0,89.1038,0.050104
1175.0,88.7528,0.051818
1174.0,88.9984,0.050618
1173.0,88.4442,0.053331
1172.0,89.4466,0.048436
1171.0,88.959,0.05081
1170.0,87.9545,0.055742
1169.0,88.351,0.053789
1168.0,89.2419,0.049431
1167.0,88.8721,0.051234
1166.0,88.8076,0.05155
1165.0,88.8605,0.051291
1164.0,89.1814,0.049726
1163.0,89.1436,0.04991
1162.0,88.9987,0.050616
1161.0,88.8171,0.051504
1160.0,88.1154,0.054948
1159.0,88.6832,0.052159
1158.0,89.396,0.048682
1157.0,88.7358,0.051901
1156.0,89.7015,0.0472
1155.0,88.1728,0.054666
1154.0,88.4753,0.053178
1153.0,88.6325,0.052407
1152.0,87.9341,0.055843
1151.0,88.12,0.054925
1150.0,88.2567,0.054252
1149.0,88.6043,0.052545
1148.0,88.8311,0.051435
1147.0,87.7006,0.056997
1146.0,88.6435,0.052353
1145.0,88.3355,0.053865
1144.0,88.3415,0.053835
1143.0,88.2288,0.054389
1142.0,88.4504,0.0533
1141.0,88.5481,0.052821
1140.0,88.0117,0.05546
1139.0,88.6834,0.052157
1138.0,88.2401,0.054334
1137.0,88.1457,0.054799
1136.0,88.2796,0.054139
1135.0,88.1636,0.054711
1134.0,87.9063,0.05598
1133.0,87.6885,0.057057
1132.0,87.5592,0.057698
1131.0,87.3486,0.058744
1130.0,87.5687,0.057651
1129.0,87.5308,0.057839
1128.0,87.2419,0.059275
1127.0,87.8857,0.056082
1126.0,87.8874,0.056073
1125.0,87.3956,0.058511
1124.0,86.9319,0.060821
1123.0,87.3221,0.058876
1122.0,86.65,0.062232
1121.0,87.2571,0.059199
1120.0,85.6597,0.067223
1119.0,87.5221,0.057882
1118.0,86.7323,0.061819
1117.0,86.1163,0.064915
1116.0,87.1639,0.059663
1115.0,86.581,0.062577
1114.0,86.81,0.06143
1113.0,87.7061,0.05697
1112.0,86.4907,0.063031
1111.0,87.1836,0.059565
1110.0,86.7928,0.061516
1109.0,85.5523,0.067768
1108.0,86.2355,0.064314
1107.0,86.5617,0.062674
1106.0,86.8139,0.061411
1105.0,85.8802,0.066107
1104.0,86.5429,0.062769
1103.0,86.0431,0.065284
1102.0,85.6195,0.067427
1101.0,86.0024,0.065489
1100.0,85.2641,0.069234
1099.0,85.9504,0.065752
1098.0,86.1387,0.064801
1097.0,85.5978,0.067537
1096.0,85.1431,0.069851
1095.0,84.6409,0.07242
1094.0,85.5869,0.067593
1093.0,84.4956,0.073166
1092.0,85.767,0.06668
1091.0,84.9115,0.071033
1090.0,84.5612,0.072829
1089.0,84.5026,0.07313
1088.0,84.1044,0.075181
1087.0,84.4357,0.073474
1086.0,85.3164,0.068968
1085.0,85.1675,0.069726
1084.0,84.9738,0.070715
1083.0,84.3959,0.073678
1082.0,83.6359,0.077607
1081.0,83.7263,0.077138
1080.0,84.1438,0.074978
1079.0,84.7847,0.071683
1078.0,82.9978,0.080933
1077.0,84.1984,0.074696
1076.0,84.9099,0.071041
1075.0,83.2668,0.079528
1074.0,84.0028,0.075706
1073.0,83.7145,0.077199
1072.0,83.1876,0.079942
1071.0,84.178,0.074801
1070.0,83.2991,0.07936
1069.0,82.8875,0.081511
1068.0,84.3432,0.07395
1067.0,83.3755,0.078962
1066.0,84.2423,0.07447
1065.0,82.9636,0.081112
1064.0,83.3581,0.079052
1063.0,83.5754,0.077922
1062.0,83.6455,0.077558
1061.0,83.5057,0.078284
1060.0,83.3573,0.079056
1059.0,83.2181,0.079782
1058.0,82.3849,0.084152
1057.0,83.4184,0.078738
1056.0,82.6888,0.082553
1055.0,83.7035,0.077256
1054.0,82.8765,0.081569
1053.0,82.6924,0.082534
1052.0,82.7867,0.082039
1051.0,83.2567,0.079581
1050.0,82.8068,0.081934
1049.0,83.1134,0.080329
1048.0,82.4639,0.083736
1047.0,82.0115,0.086125
1046.0,82.1529,0.085377
1045.0,82.935,0.081262
1044.0,82.4722,0.083692
1043.0,83.0053,0.080894
1042.0,82.4619,0.083747
1041.0,82.4358,0.083884
1040.0,82.739,0.08229
1039.0,82.2736,0.084739
1038.0,82.4595,0.083759
1037.0,82.7089,0.082448
1036.0,82.4453,0.083834
1035.0,82.9674,0.081093
1034.0,83.3794,0.078941
1033.0,81.8595,0.086931
1032.0,83.1255,0.080266
1031.0,83.1614,0.080078
1030.0,83.5012,0.078307
1029.0,82.521,0.083435
1028.0,83.1286,0.08025
1027.0,83.1414,0.080183
1026.0,82.4602,0.083755
1025.0,83.6548,0.077509
1024.0,82.3007,0.084597
1023.0,83.1339,0.080222
1022.0,83.2495,0.079619
1021.0,83.875,0.076367
1020.0,83.6361,0.077606
1019.0,82.9343,0.081266
1018.0,82.9008,0.081441
1017.0,82.9718,0.081069
1016.0,83.7079,0.077233
1015.0,83.2762,0.079479
1014.0,82.626,0.082883
1013.0,83.1972,0.079891
1012.0,84.0273,0.075579
1011.0,83.8817,0.076333
1010.0,84.1403,0.074996
1009.0,83.3176,0.079263
1008.0,83.0663,0.080575
1007.0,84.3188,0.074075
1006.0,84.1855,0.074763
1005.0,84.0307,0.075562
1004.0,84.3081,0.074131
1003.0,84.2816,0.074267
1002.0,84.8203,0.0715
1001.0,83.8556,0.076468
1000.0,84.2137,0.074617
999.0,84.3047,0.074148
998.0,84.7259,0.071984
997.0,84.724,0.071994
996.0,85.0801,0.070172
995.0,85.2139,0.06949
994.0,84.5817,0.072724
993.0,85.411,0.068486
992.0,85.546,0.0678
991.0,85.1911,0.069606
990.0,84.926,0.070959
989.0,84.5975,0.072643
988.0,85.1994,0.069564
987.0,85.1187,0.069975
986.0,85.677,0.067136
985.0,84.8231,0.071486
984.0,85.5262,0.067901
983.0,85.6682,0.067181
982.0,85.2721,0.069193
981.0,86.3175,0.063901
980.0,85.6151,0.06745
979.0,85.4125,0.068478
978.0,85.2825,0.06914
977.0,85.6677,0.067183
976.0,85.3898,0.068594
975.0,85.662,0.067212
974.0,85.5056,0.068006
973.0,86.1663,0.064663
972.0,86.4204,0.063384
971.0,85.3317,0.068889
970.0,85.2913,0.069095
969.0,85.7823,0.066602
968.0,86.168,0.064654
967.0,85.9444,0.065782
966.0,86.6615,0.062174
965.0,86.2477,0.064253
964.0,87.0987,0.059988
963.0,85.7418,0.066807
962.0,86.5785,0.06259
961.0,86.5485,0.06274
960.0,86.7924,0.061518
959.0,86.5016,0.062976
958.0,86.3,0.063989
957.0,86.3323,0.063827
956.0,86.8843,0.061059
955.0,86.6553,0.062205
954.0,85.7879,0.066574
953.0,87.3458,0.058758
952.0,87.0619,0.060172
951.0,85.7083,0.066977
950.0,86.164,0.064674
949.0,87.3293,0.05884
948.0,87.2288,0.05934
947.0,87.9633,0.055698
946.0,85.9577,0.065715
945.0,86.5223,0.062872
944.0,86.9779,0.060591
943.0,87.6171,0.057411
942.0,86.6348,0.062308
941.0,87.225,0.059359
940.0,87.8119,0.056447
939.0,86.9806,0.060578
938.0,86.5395,0.062785
937.0,87.1126,0.059919
936.0,86.4467,0.063251
935.0,87.0114,0.060424
934.0,87.3328,0.058823
933.0,86.639,0.062286
932.0,87.2403,0.059283
931.0,86.1773,0.064607
930.0,86.4334,0.063318
929.0,87.0368,0.060297
928.0,87.3923,0.058527
927.0,86.4427,0.063272
926.0,86.5632,0.062667
925.0,87.0058,0.060452
924.0,86.1146,0.064923
923.0,86.5686,0.062639
922.0,86.6198,0.062383
921.0,87.3714,0.058631
920.0,86.9978,0.060492
919.0,87.571,0.05764
918.0,87.686,0.05707
917.0,86.9537,0.060712
916.0,86.4725,0.063122
915.0,87.4184,0.058397
914.0,85.9285,0.065863
913.0,86.6064,0.06245
912.0,86.5143,0.062912
911.0,86.6263,0.06235
910.0,86.653,0.062216
909.0,86.5846,0.062559
908.0,87.2344,0.059312
907.0,86.8639,0.06116
906.0,86.5142,0.062913
905.0,85.8017,0.066504
904.0,87.5789,0.0576
903.0,86.0148,0.065427
902.0,86.1158,0.064917
901.0,86.3062,0.063958
900.0,86.7676,0.061643
899.0,86.4516,0.063227
898.0,86.7356,0.061802
897.0,86.0151,0.065425
896.0,86.9056,0.060952
895.0,86.1382,0.064804
894.0,86.9681,0.06064
893.0,86.4451,0.063259
892.0,86.1958,0.064514
891.0,86.4604,0.063183
890.0,87.2053,0.059457
889.0,86.9181,0.06089
888.0,86.3968,0.063502
887.0,84.9154,0.071013
886.0,86.3552,0.063712
885.0,86.4774,0.063097
884.0,85.8734,0.066141
883.0,86.4609,0.06318
882.0,86.0094,0.065454
881.0,85.9491,0.065759
880.0,85.7743,0.066643
879.0,85.1771,0.069677
878.0,85.8446,0.066287
877.0,84.9704,0.070733
876.0,86.6809,0.062077
875.0,87.0266,0.060348
874.0,85.9112,0.06595
873.0,86.1131,0.064931
872.0,85.8912,0.066051
871.0,86.2254,0.064365
870.0,85.6767,0.067137
869.0,85.697,0.067034
868.0,85.8284,0.066369
867.0,85.7638,0.066696
866.0,85.486,0.068105
865.0,85.9685,0.06566
864.0,85.5426,0.067818
863.0,86.0504,0.065247
862.0,85.6684,0.067179
861.0,85.5987,0.067533
860.0,85.8593,0.066213
859.0,85.9101,0.065956
858.0,85.5237,0.067914
857.0,86.597,0.062497
856.0,85.3679,0.068705
855.0,85.1555,0.069787
854.0,85.3889,0.068599
853.0,85.1507,0.069812
852.0,85.7334,0.06685
851.0,85.8436,0.066292
850.0,85.2054,0.069533
849.0,85.29,0.069102
848.0,85.5174,0.067945
847.0,86.1123,0.064935
846.0,85.2889,0.069107
845.0,85.8828,0.066094
844.0,85.2826,0.06914
843.0,84.8819,0.071185
842.0,84.9715,0.070727
841.0,85.752,0.066756
840.0,86.2634,0.064173
839.0,85.3753,0.068668
838.0,85.3739,0.068675
837.0,85.1344,0.069895
836.0,85.7718,0.066655
835.0,85.3836,0.068626
834.0,84.4822,0.073235
833.0,85.2525,0.069293
832.0,84.455,0.073375
831.0,85.4225,0.068428
830.0,84.9277,0.070951
829.0,85.6818,0.067112
828.0,85.8372,0.066324
827.0,85.0766,0.07019
826.0,84.4559,0.07337
825.0,84.9571,0.070801
824.0,85.0151,0.070504
823.0,84.8277,0.071462
822.0,85.4532,0.068272
821.0,84.4659,0.073318
820.0,85.3411,0.068842
819.0,84.4236,0.073536
818.0,83.7738,0.076892
817.0,84.0115,0.075661
816.0,83.8614,0.076438
815.0,84.9779,0.070694
814.0,83.8365,0.076567
813.0,84.5802,0.072732
812.0,85.2415,0.069349
811.0,84.1416,0.074989
810.0,83.766,0.076932
809.0,83.9067,0.076203
808.0,83.926,0.076104
807.0,83.9556,0.075951
806.0,85.1026,0.070057
805.0,84.0176,0.07563
804.0,84.8339,0.07143
803.0,84.2521,0.074419
802.0,84.219,0.07459
801.0,84.502,0.073133
800.0,83.7043,0.077252
799.0,83.9782,0.075833
798.0,83.6193,0.077693
797.0,83.6745,0.077407
796.0,84.3226,0.074056
795.0,83.9787,0.075831
794.0,83.8633,0.076428
793.0,82.9728,0.081064
792.0,83.2288,0.079727
791.0,83.8098,0.076705
790.0,83.8605,0.076443
789.0,82.8956,0.081468
788.0,83.2729,0.079496
787.0,83.7682,0.076921
786.0,82.2826,0.084692
785.0,83.2752,0.079484
784.0,81.6033,0.088292
783.0,83.443,0.07861
782.0,83.1918,0.07992
781.0,82.9212,0.081335
780.0,83.732,0.077108
779.0,83.3107,0.079299
778.0,84.0798,0.075308
777.0,82.6177,0.082927
776.0,82.513,0.083478
775.0,82.0781,0.085773
774.0,83.109,0.080352
773.0,83.9593,0.075931
772.0,83.1573,0.0801
771.0,82.2514,0.084857
770.0,81.5876,0.088376
769.0,82.2646,0.084787
768.0,82.3103,0.084546
767.0,83.1083,0.080356
766.0,81.47,0.089002
765.0,82.051,0.085916
764.0,81.7885,0.087308
763.0,82.2768,0.084722
762.0,81.6939,0.087811
761.0,82.7453,0.082257
760.0,82.457,0.083773
759.0,81.9722,0.086334
758.0,81.2172,0.090352
757.0,82.1869,0.085198
756.0,81.8595,0.086931
755.0,80.6772,0.093249
754.0,80.7765,0.092715
753.0,81.3315,0.089741
752.0,80.7614,0.092796
751.0,80.9453,0.091808
750.0,81.3046,0.089885
749.0,81.4182,0.089279
748.0,80.9221,0.091933
747.0,81.607,0.088273
746.0,80.669,0.093293
745.0,80.3222,0.095164
744.0,80.7304,0.092963
743.0,80.3638,0.09494
742.0,80.4122,0.094678
741.0,79.3171,0.100633
740.0,80.1541,0.096074
739.0,79.3534,0.100434
738.0,79.8009,0.097992
737.0,79.6531,0.098798
736.0,80.2738,0.095426
735.0,79.3071,0.100688
734.0,79.6447,0.098843
733.0,78.3191,0.106132
732.0,79.6076,0.099046
731.0,79.1109,0.101764
730.0,78.8892,0.102983
729.0,78.4503,0.105406
728.0,78.8513,0.103191
727.0,78.8771,0.103049
726.0,78.8029,0.103458
725.0,78.1596,0.107018
724.0,78.2585,0.106468
723.0,78.2778,0.106361
722.0,78.0462,0.107648
721.0,77.6307,0.109966
720.0,77.685,0.109663
719.0,77.3531,0.111523
718.0,77.3141,0.111741
717.0,78.1973,0.106808
716.0,77.0223,0.113384
715.0,78.2852,0.10632
714.0,77.4762,0.110831
713.0,76.5322,0.116156
712.0,77.6846,0.109665
711.0,77.1282,0.112787
710.0,75.8809,0.119868
709.0,76.951,0.113785
708.0,76.6324,0.115587
707.0,75.9726,0.119343
706.0,76.3521,0.117179
705.0,74.7393,0.126451
704.0,75.9823,0.119287
703.0,76.1589,0.118279
702.0,75.2176,0.12368
701.0,75.4451,0.122369
700.0,75.0749,0.124505
699.0,75.5759,0.121617
698.0,75.627,0.121323
697.0,73.9657,0.130969
696.0,74.6558,0.126936
695.0,74.8673,0.125708
694.0,74.7208,0.126558
693.0,73.6283,0.132955
692.0,74.0618,0.130406
691.0,72.8523,0.137557
690.0,73.3915,0.134354
689.0,73.4093,0.134249
688.0,72.7697,0.138049
687.0,73.0628,0.136304
686.0,72.6889,0.138532
685.0,72.4945,0.139695
684.0,72.3091,0.140807
683.0,71.669,0.144669
682.0,72.4519,0.13995
681.0,71.9379,0.143042
680.0,71.6175,0.144981
679.0,71.7976,0.14389
678.0,71.1736,0.147681
677.0,70.3927,0.152473
676.0,70.2382,0.153427
675.0,69.4347,0.158423
674.0,69.4628,0.158248
673.0,69.6194,0.15727
672.0,68.763,0.162645
671.0,69.0236,0.161002
670.0,69.182,0.160007
669.0,68.3801,0.16507
668.0,67.5398,0.17044
667.0,67.7433,0.169134
666.0,67.4589,0.170961
665.0,66.7201,0.175743
664.0,66.0567,0.180083
663.0,66.7678,0.175433
662.0,66.3301,0.178289
661.0,66.3178,0.17837
660.0,65.8289,0.181583
659.0,65.0319,0.186873
658.0,64.3111,0.191714
657.0,64.6243,0.189604
656.0,64.1447,0.192839
655.0,64.0065,0.193776
654.0,63.0917,0.200028
653.0,62.7937,0.202084
652.0,62.6918,0.202789
651.0,62.0048,0.207574
650.0,62.5594,0.203708
649.0,61.5698,0.210633
648.0,61.1317,0.213733
647.0,59.8899,0.222646
646.0,59.956,0.222167
645.0,59.3301,0.226725
644.0,59.0528,0.228759
643.0,59.1361,0.228147
642.0,58.0884,0.235911
641.0,58.6985,0.231373
640.0,57.1536,0.242957
639.0,56.6679,0.246663
638.0,57.2258,0.242408
637.0,55.9429,0.252255
636.0,55.6236,0.254741
635.0,54.9653,0.259911
634.0,54.1195,0.266646
633.0,53.4712,0.27188
632.0,53.6944,0.270071
631.0,52.3455,0.281121
630.0,52.3154,0.281371
629.0,52.0569,0.283521
628.0,51.808,0.285603
627.0,50.8368,0.293822
626.0,49.9083,0.301827
625.0,49.1471,0.308502
624.0,48.8577,0.311067
623.0,48.4405,0.314791
622.0,47.6566,0.321877
621.0,47.2478,0.325618
620.0,45.9532,0.337684
619.0,46.0324,0.336936
618.0,44.8085,0.348639
617.0,44.6021,0.350645
616.0,43.4553,0.361957
615.0,43.4314,0.362196
614.0,42.2739,0.373927
613.0,41.7445,0.379401
612.0,41.6155,0.380745
611.0,40.6021,0.391452
610.0,40.1689,0.39611
609.0,39.441,0.404052
608.0,38.7043,0.412241
607.0,38.3771,0.415928
606.0,37.9051,0.421302
605.0,36.5806,0.436749
604.0,36.3893,0.439026
603.0,35.7886,0.446255
602.0,35.849,0.445523
601.0,34.5585,0.461445
600.0,33.9078,0.469701
599.0,33.674,0.472706
598.0,32.7952,0.48419
597.0,32.3873,0.489625
596.0,31.8427,0.496991
595.0,31.0263,0.508271
594.0,30.1648,0.5205
593.0,29.9907,0.523014
592.0,29.469,0.530634
591.0,28.8257,0.54022
590.0,28.2865,0.54842
589.0,28.0736,0.551702
588.0,27.7793,0.556278
587.0,26.724,0.573098
586.0,26.7871,0.572074
585.0,26.2685,0.580564
584.0,26.0832,0.583639
583.0,25.8212,0.588023
582.0,25.3716,0.595652
581.0,25.1722,0.599079
580.0,24.9575,0.602799
579.0,24.8029,0.605497
578.0,24.1897,0.616369
577.0,24.0714,0.618499
576.0,23.7866,0.623667
575.0,24.1961,0.616255
574.0,23.8138,0.623172
573.0,23.9587,0.620536
572.0,23.3622,0.631486
571.0,23.6424,0.626309
570.0,24.0358,0.619141
569.0,23.5533,0.627948
568.0,23.4111,0.630578
567.0,23.9705,0.620324
566.0,23.93,0.621057
565.0,23.4428,0.629991
564.0,24.0609,0.618688
563.0,24.4777,0.611229
562.0,24.327,0.613911
561.0,24.5479,0.609985
560.0,24.797,0.605602
559.0,25.143,0.599582
558.0,25.5385,0.592804
557.0,25.7809,0.588702
556.0,25.6012,0.591739
555.0,25.9653,0.585606
554.0,26.5328,0.576218
553.0,27.4681,0.561172
552.0,27.1455,0.566302
551.0,27.4591,0.561314
550.0,28.1712,0.550195
549.0,28.4222,0.546342
548.0,29.1377,0.535544
547.0,29.5079,0.530062
546.0,29.8264,0.525399
545.0,30.6164,0.514046
544.0,31.0083,0.508521
543.0,31.3878,0.503239
542.0,31.754,0.498201
541.0,32.4492,0.488796
540.0,32.8039,0.484075
539.0,32.994,0.481565
538.0,33.7416,0.471834
537.0,34.5382,0.461701
536.0,35.0625,0.455157
535.0,34.66,0.460172
534.0,35.8162,0.44592
533.0,36.2352,0.440869
532.0,36.7254,0.435033
531.0,36.9597,0.432271
530.0,37.745,0.423141
529.0,38.2664,0.417183
528.0,38.1878,0.418076
527.0,38.7583,0.411636
526.0,39.6734,0.401501
525.0,39.8373,0.399711
524.0,40.0555,0.397337
523.0,40.8928,0.388353
522.0,41.0451,0.386739
521.0,41.27,0.384365
520.0,41.2942,0.384111
519.0,41.6529,0.380355
518.0,42.8111,0.368444
517.0,42.3448,0.3732
516.0,43.1569,0.36495
515.0,43.6943,0.359575
514.0,44.0914,0.355646
513.0,44.547,0.351181
512.0,44.3569,0.353039
511.0,44.1656,0.354916
510.0,45.2126,0.34474
509.0,45.9673,0.337551
508.0,45.6674,0.340394
507.0,45.3606,0.343321
506.0,45.8941,0.338243
505.0,45.5165,0.341831
504.0,46.1747,0.335596
503.0,46.5421,0.332154
502.0,48.1446,0.317452
501.0,46.6991,0.330691
500.0,46.1752,0.335592
499.0,47.0769,0.327192
498.0,47.5708,0.32266
497.0,46.2109,0.335256
496.0,47.3189,0.324966
495.0,47.0492,0.327447
494.0,46.7565,0.330158
493.0,47.5246,0.323081
492.0,47.4764,0.323522
491.0,47.2671,0.325441
490.0,47.0341,0.327587
489.0,47.2295,0.325787
488.0,47.5347,0.322989
487.0,46.9356,0.328497
486.0,47.5292,0.323039
485.0,46.8958,0.328866
484.0,47.2241,0.325836
483.0,46.0539,0.336734
482.0,46.0094,0.337154
481.0,46.0346,0.336915
480.0,44.8623,0.348119
479.0,46.0847,0.336443
478.0,44.9867,0.346916
477.0,45.0581,0.346227
476.0,44.8914,0.347837
475.0,44.0575,0.35598
474.0,43.627,0.360245
473.0,44.0815,0.355744
472.0,43.4024,0.362486
471.0,43.3456,0.363055
470.0,43.0381,0.366147
469.0,42.4669,0.371949
468.0,42.7979,0.368578
467.0,41.6811,0.380061
466.0,41.6842,0.380029
465.0,41.6549,0.380334
464.0,40.6111,0.391355
463.0,40.7858,0.389491
462.0,40.3163,0.39452
461.0,39.6365,0.401905
460.0,39.522,0.403161
459.0,39.5846,0.402474
458.0,39.7664,0.400483
457.0,38.7422,0.411815
456.0,38.3473,0.416265
455.0,37.9573,0.420705
454.0,38.2845,0.416976
453.0,37.4257,0.426831
452.0,37.1261,0.43032
451.0,37.8099,0.422395
450.0,37.7968,0.422546
449.0,36.4698,0.438067
448.0,37.1958,0.429506
447.0,36.9192,0.432748
446.0,36.2699,0.440453
445.0,37.0928,0.43071
444.0,36.6532,0.435888
443.0,36.3368,0.439653
442.0,36.8601,0.433443
441.0,37.0312,0.431432
440.0,36.4793,0.437953
439.0,36.9614,0.432252
438.0,36.8254,0.433853
437.0,37.5522,0.425365
436.0,37.4439,0.426619
435.0,37.2742,0.428592
434.0,38.2608,0.417246
433.0,38.8143,0.411009
432.0,38.2984,0.41682
431.0,39.2128,0.406573
430.0,39.0014,0.40892
429.0,38.8529,0.410576
428.0,40.0943,0.396917
427.0,40.4843,0.392714
426.0,41.4404,0.382576
425.0,41.5981,0.380926
424.0,41.3001,0.384049
423.0,42.7572,0.368991
422.0,43.2462,0.364052
421.0,43.6491,0.360025
420.0,44.654,0.35014
419.0,44.2076,0.354503
418.0,44.7751,0.348964
417.0,45.6479,0.340579
416.0,46.1011,0.336289
415.0,45.8989,0.338198
414.0,47.4442,0.323817
413.0,48.0637,0.318183
412.0,48.9535,0.310216
411.0,50.1519,0.299712
410.0,51.0887,0.291675
409.0,50.4378,0.297244
408.0,51.7903,0.285751
407.0,53.0777,0.275088
406.0,52.0493,0.283585
405.0,53.1747,0.274295
404.0,52.981,0.27588
403.0,54.0381,0.2673
402.0,54.6401,0.262489
401.0,54.7334,0.261747
400.0,54.7488,0.261625
